Facility Code,Facility Name,County,District,Division,Type,Type_grouped,Owner,Beds,Cots,log_beds,log_cots,Open 24 Hours,Open Weekends,ART,C-IMCI,FP,HBC,IPD
20235,Sam-link medical centre,Nairobi,Kasarani,Kasarani,Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19379,Sanitas Lotus Medical Centre,Nairobi,Roysambu,Roysambu,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19445,Santi Meridian Health Care,Nairobi,Embakasi Central,,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,1.0,2.0,0.6931471805599453,1.0986122886681098,1,1,0,0,0,0,0
13178,Saola Maternity and Nursing Home,Nairobi,Kibra,Kibra,Maternity Home,Other,Private Enterprise (Institution),8.0,4.0,2.1972245773362196,1.6094379124341003,1,1,0,0,1,1,1
18796,Sasa Centre (Makadara),Nairobi,Makadara,,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19311,Sasa Centre-Ngara,Nairobi,Starehe,Ngara,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19449,Scion Healthcare Ltd Clinic,Nairobi,Embakasi South,Mukuru,Medical Clinic,Medical Clinic,Private Practice - Unspecified,2.0,1.0,1.0986122886681098,0.6931471805599453,1,1,0,0,0,0,0
18593,SDA Health Services Likoni Road Clinic,Nairobi,Makadara,Viwandani,Medical Clinic,Medical Clinic,Christian Health Association of Kenya,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
20304,Selma medical clinic,Nairobi,Roysambu,Roysambu,Medical Clinic,Medical Clinic,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
18662,Senate Health Services,Nairobi,Embakasi North,Dandora,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13179,Senye Medical Clinic,Nairobi,Kibra,Kibra,Maternity Home,Other,Private Enterprise (Institution),20.0,0.0,3.044522437723423,0.0,1,1,0,0,1,0,1
13180,Sex Workers Operation Project (Swop),Nairobi,Starehe,Central,Dispensary,Dispensary,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
18176,Sex Workers Outreach Program (Lang'ata),Nairobi,Langata,Lang'ata,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13181,SGRR Medical Clinic,Nairobi,Langata,Lang'ata,Medical Clinic,Medical Clinic,Other Faith Based,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
13182,Shaam Nursing Home,Nairobi,Kamukunji,Eastleigh North,Nursing Home,Nursing Home,Private Enterprise (Institution),10.0,0.0,2.3978952727983707,0.0,0,0,0,1,1,1,1
19400,Sharifik Medical Clinic,Nairobi,Roysambu,Roysambu,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
13183,Shauri Moyo Baptist VCT Centre,Nairobi,Kamukunji,Kamukunji,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Christian Health Association of Kenya,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0
13184,Shauri Moyo Clinic,Nairobi,Kamukunji,Pumwani,Medical Clinic,Medical Clinic,Local Authority,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
19636,Shauri Moyo Health Services,Nairobi,Kamukunji,,Medical Clinic,Medical Clinic,Private Enterprise (Institution),4.0,1.0,1.6094379124341003,0.6931471805599453,0,1,0,0,0,0,0
18471,Shekina Medical Clinic,Nairobi,Kasarani,Kasarani,Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13185,Shepherds Medical Clinic Maringo,Nairobi,Makadara,Makadara,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,1,1,0,0,1,1,1
19371,Shiply Medical Centre & Lab,Nairobi,Kasarani,kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
17389,Shree Cutchhi Leva Samaj Medical Clinic,Nairobi,Langata,Lang'ata,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13186,Silanga (MSF Belgium) Dispensary,Nairobi,Kibra,Kibra,Dispensary,Dispensary,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
20622,Silanga Community Clinic,Nairobi,Kibra,Kibera,Dispensary,Dispensary,Ministry of Health,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20400,Silverdine Medical Centre(lancet hse),Nairobi,Dagoretti North,Kilimani,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13187,Single Mothers Association of Kenya (Smak),Nairobi,Starehe,Central,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Community,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
18005,South B Hospital Ltd,Nairobi,Starehe,South B ,Nursing Home,Nursing Home,Private Practice - General Practitioner,33.0,3.0,3.5263605246161616,1.3862943611198906,1,0,0,0,0,0,0
13144,South B Police Band Dispensary,Nairobi,Starehe,South B,Dispensary,Dispensary,Other Public Institution,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
17390,Southern Health Care,Nairobi,Langata,Lang'ata,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13017,Soweto Kayole PHC Health Centre,Nairobi,Embakasi Central,Embakasi,Health Centre,Health Centre,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
20627,Soweto West Community Clinic,Nairobi,Kibra,Kibra,Dispensary,Dispensary,Ministry of Health,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13193,Special Treatment Clinic,Nairobi,Starehe,City Square,Dispensary,Dispensary,Local Authority,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
20054,Springs of Life Lutheran Dispensary,Nairobi,Kibra,Kibra,Dispensary,Dispensary,Christian Health Association of Kenya,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19547,Srisathya Sai Medical Clinic,Nairobi,Westlands,,Medical Clinic,Medical Clinic,Private Enterprise (Institution),3.0,1.0,1.3862943611198906,0.6931471805599453,1,1,0,0,0,0,0
18219,St Alice (EDARP) Dandora,Nairobi,Embakasi North,Njiru,Medical Clinic,Medical Clinic,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
18495,St Aloysius Gonzaga School Dispensary,Nairobi,Langata,Lang'ata,Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
17876,St Angela Merici Health Centre (Kingeero),Nairobi,Westlands,Lower Kabete,Health Centre,Health Centre,Kenya Episcopal Conference-Catholic Secretariat,11.0,2.0,2.4849066497880004,1.0986122886681098,1,1,0,0,0,0,0
13196,St Annes Medical Health Centre,Nairobi,Roysambu,Roysambu,Health Centre,Health Centre,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
18756,St Anns Medical Centre,Nairobi,Dagoretti South,Riruta,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
20080,St Anselmo Medical Clinic,Nairobi,Embakasi West,Umoja,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,3.0,1.0,1.3862943611198906,0.6931471805599453,0,1,0,0,0,0,0
17723,St Barkita Dispensary Utawala,Nairobi,Embakasi East,Embakasi,Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,6.0,2.0,1.9459101490553132,1.0986122886681098,0,0,0,0,0,0,0
13198,St Begson Clinic,Nairobi,Embakasi Central,Embakasi,Medical Clinic,Medical Clinic,Private Enterprise (Institution),5.0,2.0,1.791759469228055,1.0986122886681098,0,0,0,0,1,1,1
13199,St Bridget's Mother & Child,Nairobi,Starehe,Kariokor,Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1
13200,St Catherine's Health Centre,Nairobi,Dagoretti North,Dagoretti,Health Centre,Health Centre,Private Enterprise (Institution),6.0,0.0,1.9459101490553132,0.0,1,1,0,0,1,1,1
18465,St Clare Medical Clinic,Nairobi,Embakasi South,Embakasi,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,6.0,2.0,1.9459101490553132,1.0986122886681098,1,1,0,0,0,0,0
19896,St Eliza Medical Clinic,Nairobi,Langata,Lang'ata,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13201,St Florence Medical Care Health Centre,Nairobi,Westlands,Mountain View,Medical Clinic,Medical Clinic,Private Enterprise (Institution),12.0,0.0,2.5649493574615367,0.0,0,0,0,0,1,1,1
13202,St Francis Com Hospital,Nairobi,Kasarani,Kasarani,Other Hospital,Other Hospital,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
17943,St Francis Community Hospital (Kasarani),Nairobi,Kasarani,Kasarani,Other Hospital,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,100.0,4.0,4.61512051684126,1.6094379124341003,1,1,0,0,0,0,0
13203,St Francis Health Centre (Nairobi North),Nairobi,Roysambu,Roysambu,Health Centre,Health Centre,Other Faith Based,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1
19299,St James Medical Centre,Nairobi,Roysambu,Roysambu,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19033,St James Medical Clinic,Nairobi,Kibra,Kibra,Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13205,St John Hospital,Nairobi,Roysambu,Roysambu,Other Hospital,Other Hospital,Private Enterprise (Institution),42.0,6.0,3.7612001156935624,1.9459101490553132,1,1,0,0,1,1,1
19448,St John Medical Centre,Nairobi,Embakasi Central,,Medical Clinic,Medical Clinic,Private Practice - Unspecified,2.0,1.0,1.0986122886681098,0.6931471805599453,1,1,0,0,0,0,0
13206,St Johns Ambulance,Nairobi,Starehe,Central,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
18408,St John's Community Centre,Nairobi,Kamukunji,Pumwani,Medical Clinic,Medical Clinic,Other Faith Based,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
18222,St John's Community Clinic Njiru,Nairobi,Kasarani,Njiru,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13207,St Joseph (EDARP) Clinic,Nairobi,Kamukunji,Pumwani,Medical Clinic,Medical Clinic,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1
13208,St Joseph Mukasa Dispensary,Nairobi,Roysambu,Kasarani,Dispensary,Dispensary,Other Faith Based,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1
17933,St Joseph Nursing Home,Nairobi,Kamukunji,Eastleigh North,Nursing Home,Nursing Home,Kenya Episcopal Conference-Catholic Secretariat,23.0,3.0,3.1780538303479458,1.3862943611198906,1,1,0,0,0,0,0
13209,St Joseph W Dispensary (Westlands),Nairobi,Westlands,Mountain View,Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
13210,St Joseph's Dispensary (Dagoretti),Nairobi,Dagoretti South,Dagoretti,Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
13213,St Lukes (Kona) Health Centre,Nairobi,Dagoretti South,Dagoretti,Health Centre,Health Centre,Private Enterprise (Institution),7.0,0.0,2.0794415416798357,0.0,0,0,0,0,1,0,1
17391,St Mac's Hospital,Nairobi,Kibra,Kibra,Dispensary,Dispensary,Community,3.0,0.0,1.3862943611198906,0.0,1,1,0,0,0,0,0
13214,St Mark Medical Clinic (Nairobi East),Nairobi,Embakasi North,Dandora,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
13217,St Mary's Health Centre,Nairobi,Roysambu,Kasarani,Health Centre,Health Centre,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,1,1,0,1
17940,St Mary's Health Services,Nairobi,Roysambu,Kasarani,Health Centre,Health Centre,Private Practice - Unspecified,8.0,0.0,2.1972245773362196,0.0,1,1,0,0,0,0,0
13216,St Mary's Medical Clinic,Nairobi,Kibra,Kibra,Maternity Home,Other,Private Enterprise (Institution),5.0,0.0,1.791759469228055,0.0,1,1,0,0,1,1,1
13215,St Mary's Medical Clinic,Nairobi,Embakasi Central,Embakasi,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
13218,St Mary's Mission Hospital,Nairobi,Langata,Lang'ata,Other Hospital,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,299.0,0.0,5.703782474656201,0.0,0,0,1,1,1,1,1
19438,St Maurice Medical Services,Nairobi,Embakasi Central,Umoja,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,2.0,1.0,1.0986122886681098,0.6931471805599453,0,1,0,0,0,0,0
13219,St Michael Clinic,Nairobi,Dagoretti South,Dagoretti,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
19332,St Michael Community Nursing Home,Nairobi,Roysambu,Kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,6.0,2.0,1.9459101490553132,1.0986122886681098,1,1,0,0,0,0,0
13222,St Patrick Health Care Centre,Nairobi,Embakasi Central,Embakasi,Health Centre,Health Centre,Private Enterprise (Institution),12.0,2.0,2.5649493574615367,1.0986122886681098,1,1,0,0,1,1,1
19297,St Patrick Medical Centre,Nairobi,Ruaraka,Roysambu,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
17392,St Pery's Medical Clinic,Nairobi,Kibra,Kibra,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13223,St Peter Dispensary,Nairobi,Kasarani,Kasarani,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13224,St Philips Health Centre,Nairobi,Roysambu,Kasarani,Health Centre,Health Centre,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
17683,St Raphael's Clinic,Nairobi,Embakasi East,Embakasi,Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19380,St Teresa Medical Clinic ( Zimmerman),Nairobi,Roysambu,Roysambu,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13227,St Teresa's Health Centre,Nairobi,Dagoretti North,Dagoretti,Health Centre,Health Centre,Private Enterprise (Institution),2.0,0.0,1.0986122886681098,0.0,0,0,0,1,1,1,1
13226,St Teresa's Health Centre (Nairobi North),Nairobi,Kamukunji,Eastleign South,Health Centre,Health Centre,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
13225,St Teresa's Parish Dispensary,Nairobi,Kamukunji,Eastleigh North,Dispensary,Dispensary,Other Faith Based,0.0,0.0,0.0,0.0,0,1,0,0,1,1,1
13228,St Thomas Medical Clinic,Nairobi,Embakasi Central,Umoja,Health Centre,Health Centre,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,1,1,0,0,1,1,1
18409,St Veronica EDARP Clinic,Nairobi,Kamukunji,Eastleigh South,Medical Clinic,Medical Clinic,Other Faith Based,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13230,St Vincent Catholic Clinic,Nairobi,Kamukunji,Eastleigh North,Medical Clinic,Medical Clinic,Other Faith Based,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
13229,St Vincent Clinic (Nairobi East),Nairobi,Kasarani,Ruai,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
13221,St. Odilia's Dispensary,Nairobi,Langata,Lang'ata,Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1
20216,St.Catherine Catholic Church VCT,Nairobi,Langata,Langata,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
20574,Suba Medical Centre,Nairobi,Embakasi Central,Kayole,Medical Clinic,Medical Clinic,Private Practice - Unspecified,4.0,2.0,1.6094379124341003,1.0986122886681098,0,1,0,0,0,0,0
19381,Success Medical Services,Nairobi,Roysambu,Roysambu,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
18281,Sunbeam Medical Centre,Nairobi,Westlands,kangemi,Dispensary,Dispensary,Private Enterprise (Institution),6.0,0.0,1.9459101490553132,0.0,1,1,0,0,0,0,0
20504,Sunrise City Medical Centre,Nairobi,Mathare,Huruma,Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19351,Sunshine Medical & Diagnostic Centre (Nairobi),Nairobi,Starehe,Kariokor,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19530,Sunshine Medical Centre,Nairobi,Westlands,,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
18438,Sunton CFW Clinic,Nairobi,Kasarani,kasarani,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13233,Supkem (Liverpool),Nairobi,Starehe,Central,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
20402,Support For Addiction Prevention & Treatment In Africa,Nairobi,Starehe,Kariokor,Medical Centre,Other,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19355,Supreme Health Care (Ktda House-Nairobi),Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19637,Sure Drug Medical Clinic,Nairobi,Kamukunji,,Medical Clinic,Medical Clinic,Private Enterprise (Institution),2.0,1.0,1.0986122886681098,0.6931471805599453,0,1,0,0,0,0,0
17686,Susamed Medical Clinic,Nairobi,Embakasi Central,Embakasi,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,2.0,0.0,1.0986122886681098,0.0,0,1,0,0,0,0,0
19394,Swop Clinic,Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19719,Swop Kawangware,Nairobi,Dagoretti South,Kawangware,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19271,Swop Korogocho,Nairobi,Ruaraka,Roysambu,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19429,Swop Outreach Project Clinic,Nairobi,Embakasi West,Umoja,Medical Clinic,Medical Clinic,Non-Governmental Organizations,4.0,2.0,1.6094379124341003,1.0986122886681098,1,1,0,0,0,0,0
18896,Swop Thika Road,Nairobi,Roysambu,Kasarani,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13234,Tabitha Medical Clinic,Nairobi,Kibra,Kibra,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
17969,Taiba Medical Centre,Nairobi,Starehe,Ngara,Health Centre,Health Centre,Private Enterprise (Institution),8.0,1.0,2.1972245773362196,0.6931471805599453,1,1,0,0,0,0,0
19283,Tazama Dentel Clinic,Nairobi,Roysambu,Kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
20584,TB Central Reference Lab,Nairobi,Kibra,Kenyatta,Laboratory (Stand-alone),Other,Ministry of Health,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13235,Teachers Service Commission,Nairobi,Starehe,Central,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Other Public Institution,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
20540,Technical university of Kenya Student/Staff Clinic,Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Other Public Institution,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13236,Tena (PCEA) Clinic,Nairobi,Embakasi West,Embakasi,Dispensary,Dispensary,Christian Health Association of Kenya,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
19624,Terminus Medical Clinic (Dandora),Nairobi,Embakasi North,Dandora,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
20103,The Savannah Health Services Ltd,Nairobi,Starehe,Central,Medical Centre,Other,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
21281,The Zambezi Hospital Limited,Nairobi,Langata,Langata,Sub-District Hospital,Other,Private Enterprise (Institution),15.0,0.0,2.772588722239781,0.0,1,1,0,0,0,0,0
17950,Thika Road Health Services Ltd (Kasarani),Nairobi,Roysambu,Kasarani,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19298,Tibaland Chemistry & Lab,Nairobi,Ruaraka,Roysambu,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
18544,Touch of Health - Well-Being Centre,Nairobi,Dagoretti North,Kilimani,Health Programme,Other,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13237,Transcom Medical Services,Nairobi,Starehe,Central,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
13238,Trinity Medical Care Health Centre,Nairobi,Dagoretti North,Dagoretti,Health Centre,Health Centre,Private Enterprise (Institution),5.0,0.0,1.791759469228055,0.0,0,0,0,1,1,1,1
19444,Trocare Medical Clinic,Nairobi,Embakasi Central,kayole,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,1.0,2.0,0.6931471805599453,1.0986122886681098,1,1,0,0,0,0,0
18335,True Light Medical Clinic,Nairobi,Embakasi Central,Embakasi,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,8.0,2.0,2.1972245773362196,1.0986122886681098,1,1,0,0,0,0,0
20190,Tumaini Africa,Nairobi,Dagoretti South,Waithaka,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
17385,Tumaini Medical Centre,Nairobi,Kibra,Kibra,Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19553,Tusker Dental Laboratory Services & Laboratory,Nairobi,Starehe,Central,Dental Clinic,Other,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19555,Tusker House Medical Centre,Nairobi,Starehe,central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13239,Uhuru Camp Dispensary (O P Admin Police),Nairobi,Langata,Lang'ata,Dispensary,Dispensary,Armed Forces,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
17404,Uhuru Presitige Health Care,Nairobi,Makadara,Makadara,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19607,Umma CBO,Nairobi,Kamukunji,,Medical Centre,Other,Humanitarian Agencies,5.0,1.0,1.791759469228055,0.6931471805599453,1,1,0,0,0,0,0
13240,Umoja Health Centre,Nairobi,Embakasi West,Embakasi,Health Centre,Health Centre,Local Authority,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
13241,Umoja Hospital,Nairobi,Embakasi West,Embakasi,Other Hospital,Other Hospital,Private Enterprise (Institution),8.0,1.0,2.1972245773362196,0.6931471805599453,0,0,0,1,1,1,1
20187,Umoja III Medical Centre(Njiru),Nairobi,Embakasi West,Kariobangi South,Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
18233,Umoja VCT Centre Stand Alone,Nairobi,Embakasi West,Embakasi,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19948,United States International University VCT,Nairobi,Roysambu,Roysambu,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19399,Unity Health Care,Nairobi,Roysambu,Kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
18334,Unity Nursing Home,Nairobi,Embakasi West,Embakasi,Nursing Home,Nursing Home,Private Practice - General Practitioner,7.0,0.0,2.0794415416798357,0.0,1,1,0,0,0,0,0
13242,University of Nairobi Dispensary,Nairobi,Dagoretti North,Kilimani,Dispensary,Dispensary,Parastatal,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
19527,University of Nairobi Health Services,Nairobi,Dagoretti North,Kilimani,Medical Clinic,Medical Clinic,Other Public Institution,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
20098,University of Nairobi Institute of Tropical and Infections Disease (UNITID),Nairobi,Kibra,KNH,Training Institution in Health (Stand-alone),Other,Parastatal,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19285,Unmet Health Foundation,Nairobi,Ruaraka,Ruaraka,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19476,Upendo Clinic Makadara,Nairobi,Makadara,Makadara ,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13243,Upendo Dispensary,Nairobi,Mathare,Central,Dispensary,Dispensary,Ministry of Health,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
19375,Upendo Medical Centre (Githurai 44),Nairobi,Roysambu,Kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13245,Ushirika Medical Clinic,Nairobi,Kibra,Kibra,Health Centre,Health Centre,Community,18.0,0.0,2.9444389791664403,0.0,1,1,0,0,1,1,1
18464,Utawala Estate Health Centre,Nairobi,Embakasi East,Embakasi,Health Centre,Health Centre,Private Practice - Clinical Officer,10.0,3.0,2.3978952727983707,1.3862943611198906,1,1,0,0,0,0,0
